city_name,ballot_code,party_avoda,party_shahar_kalkali_hadash,party_bayit_yehudi,party_agudat_israel,party_daled,party_vavmem,party_shahar_koach_hevrati,party_kama,party_koach_lehashpia,party_tzomet,party_tet,party_israel_hofshit_demokratit,party_hakalkalit_hahadasha,party_ichud_bnei_habrit,party_tzav_hashaa,party_hagush_hatana'chi,party_kahol_lavan,party_ani_veata,party_israel_beitenu,party_likud,party_meretz,party_kavod_haadam,party_nativ,party_shma,party_haatzmaim_hachadashim,party_yesh_kivun,party_anachnu,party_raam,party_yesh_atid,party_pesofit,party_tze'irim_bo'arim,party_manhigut_hevratit,party_kol_hasviva_vehachai,party_halev_hayehudi,party_seder_chadash,party_kol,party_beometz_bishvilech,party_kavod_umasoret,party_shas,party_daat_tov_vera
אום אלפחם,44.3,0,0,0,0,88,105,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,0,0,0,1,0,0,110,0,0,1,1,0,0,0,0,0,0,1,0
אום אלפחם,44.4,2,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0
אום אלפחם,45.1,1,1,0,0,107,79,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,2,0
אום אלפחם,45.2,0,0,0,0,93,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0
אום אלפחם,45.3,0,0,0,0,120,75,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0
אום אלפחם,45.4,0,0,0,0,103,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0
אום אלפחם,47,2,0,0,0,77,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0
אום אלפחם,49,0,0,0,0,70,151,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,34,0,0,1,1,0,0,0,0,0,0,0,0
אום אלפחם,50,1,0,0,0,75,103,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0
אום אלפחם,51.1,0,0,0,0,68,101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
אום אלפחם,51.2,2,0,0,0,87,93,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,1,0
אום אלפחם,51.3,0,0,0,0,59,87,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,57,0,0,0,1,0,0,0,0,0,0,0,0
אום אלפחם,51.4,0,0,0,0,73,107,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,1
אום אלפחם,51.5,5,0,0,0,70,89,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,1,0
אום אלפחם,51.6,2,0,0,0,77,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,36,0,0,0,1,0,0,0,0,0,0,1,0
אום אלפחם,52,1,0,0,0,101,70,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,39,0,0,1,1,0,0,0,0,0,0,0,0
אום אלפחם,55,0,0,0,2,64,108,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
אום אלפחם,56.1,0,0,0,0,92,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,1,0
אום אלפחם,56.2,3,0,0,0,75,72,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0
אום אלפחם,56.3,0,0,0,0,96,99,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
אום אלפחם,56.4,0,0,0,1,90,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,1,0
אום אלפחם,57,2,0,0,0,85,68,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0
אום אלפחם,59,0,0,0,0,50,104,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0
אום אלקוטוף,1.1,1,0,0,0,93,58,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,1,0,0,0
אום אלקוטוף,1.2,0,0,0,0,79,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
אום בטין,1.1,0,1,0,0,5,29,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,287,0,1,0,0,0,1,0,0,1,0,0,1
אום בטין,1.2,1,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0
אום בטין,1.3,0,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,287,1,0,0,0,0,0,0,0,0,0,1,1
אום בטין,1.4,0,0,0,0,17,14,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0
אומן,1,0,0,2,2,0,0,0,0,0,0,59,0,1,0,0,0,18,0,20,163,1,0,0,0,0,0,0,0,51,0,2,0,0,0,0,0,0,0,20,0
אומץ,1,42,1,4,1,0,0,0,0,0,0,12,0,2,0,0,0,72,0,6,46,31,0,0,0,1,0,0,0,172,0,0,0,0,0,0,0,1,0,6,0
אופקים,1.1,5,0,3,1,0,0,0,0,0,0,40,0,0,0,0,0,6,0,3,112,2,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,46,0
אופקים,2,6,0,1,20,0,0,0,1,0,0,65,0,1,0,0,0,13,0,12,126,1,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,90,0
אופקים,3,4,0,5,10,1,0,0,0,0,0,58,0,0,0,0,0,12,0,0,122,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,49,0
אופקים,4,7,0,3,12,0,0,0,0,0,0,58,0,0,0,0,0,22,0,15,115,5,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,72,0
אופקים,5,2,1,0,4,0,0,0,0,0,0,48,0,0,0,0,0,10,0,23,86,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,36,0
אופקים,6.1,4,0,1,6,1,0,0,0,0,1,62,0,1,0,0,0,8,0,14,159,0,0,0,0,0,0,0,2,18,0,1,0,0,0,0,0,0,0,42,0
אופקים,6.2,1,1,3,7,0,0,0,0,0,0,57,0,0,0,0,0,10,0,16,123,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,63,0
אופקים,6.3,5,1,1,1,0,0,0,0,0,0,48,0,1,0,0,0,7,0,35,144,2,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,35,0
אופקים,7,4,0,1,6,0,0,0,0,0,0,50,0,1,0,0,0,6,0,26,131,0,0,0,0,0,0,0,1,16,0,2,0,0,0,0,0,0,0,44,0
אופקים,8,4,0,3,5,0,1,0,0,0,0,82,0,0,0,0,0,16,0,1,145,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,62,0
אופקים,9,5,0,0,6,1,3,0,0,0,0,61,0,3,0,0,0,28,0,18,143,1,0,0,0,0,0,0,1,17,0,1,0,0,0,1,0,1,0,29,0
אופקים,10.1,1,0,1,78,0,0,0,0,0,0,58,0,1,0,0,0,9,0,7,76,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,170,0
אופקים,10.2,0,2,3,82,0,0,0,0,0,0,65,0,2,0,0,0,12,0,10,85,5,0,1,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,155,0
אופקים,10.3,1,0,3,77,0,0,0,0,0,0,72,0,2,0,0,0,8,0,14,73,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,149,1
אופקים,11,0,0,1,285,0,0,0,0,0,0,26,0,0,0,0,0,0,0,2,43,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,169,0
אופקים,12,0,0,0,220,0,0,0,0,0,0,19,0,1,0,0,0,2,0,6,42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,262,0
אופקים,13,4,0,3,85,1,0,0,0,0,0,51,0,0,0,0,0,6,0,1,98,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,94,0
אופקים,15.1,2,0,5,176,0,0,0,0,0,0,37,0,0,0,0,0,3,0,6,74,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,184,1
אופקים,15.2,2,0,2,222,0,0,0,0,0,0,29,0,0,0,0,0,4,0,11,51,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,169,0
אופקים,17.1,0,0,1,16,2,0,0,0,0,0,95,0,2,0,0,0,17,0,3,248,1,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,100,0
אופקים,17.2,4,2,2,46,0,0,0,0,0,0,89,0,3,0,0,0,26,0,8,198,2,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,74,0
אופקים,17.3,4,0,1,33,0,0,0,0,0,0,125,0,2,0,0,0,26,0,12,180,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,96,0
אופקים,17.4,9,0,4,12,1,2,0,0,0,0,106,0,2,0,0,0,32,0,19,211,4,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,75,0
אופקים,17.5,5,3,1,34,1,0,0,0,1,0,109,0,2,0,0,0,23,0,21,197,5,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,77,0
אופקים,19,4,0,1,5,0,0,0,0,0,0,62,0,0,0,0,0,13,0,24,158,4,0,0,0,0,0,0,2,23,0,2,0,1,0,0,0,0,0,36,0
אופקים,20,0,0,0,275,0,0,0,0,0,0,36,0,0,0,0,0,3,0,1,48,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,205,0
אופקים,22.1,1,0,7,43,0,0,0,0,0,0,79,0,0,0,0,0,20,0,4,207,1,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,106,0
אופקים,22.2,10,2,4,76,0,0,0,0,0,0,62,0,1,0,0,0,25,0,17,149,4,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,99,0
אופקים,22.3,1,2,8,63,2,0,0,0,0,0,81,0,0,0,0,0,7,0,12,171,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,0,116,0
אופקים,22.4,2,3,5,47,0,0,0,0,0,0,104,0,2,0,0,0,22,0,17,144,3,0,0,0,0,0,0,0,25,1,1,0,0,0,0,0,0,0,99,0
אופקים,22.5,8,0,2,83,0,0,0,0,0,0,67,0,1,0,0,0,17,0,36,117,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,99,0
אופקים,23.1,2,1,1,5,0,0,0,0,0,0,85,0,1,0,0,0,25,0,31,182,0,0,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0,0,59,1
אופקים,23.2,2,1,3,2,0,0,0,0,0,0,95,0,3,0,0,0,15,0,32,171,2,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,1,45,0
אופקים,25,3,0,1,1,0,0,0,0,0,0,22,0,2,0,0,0,7,0,43,99,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0,26,0
אופקים,26,0,0,1,6,0,0,0,0,0,0,48,0,1,0,0,0,6,0,15,122,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,2,0,92,1
אופקים,30,0,0,1,176,0,0,0,0,0,0,49,0,0,0,0,0,14,0,1,78,1,0,0,0,0,0,0,3,9,0,2,0,0,0,0,0,0,0,129,0
אופקים,33,0,0,0,214,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,154,0
אופקים,34.1,1,1,3,1,0,0,0,0,0,0,93,0,1,0,0,0,15,0,18,181,1,0,1,0,0,3,0,4,6,0,4,0,0,0,0,0,0,0,51,0
אופקים,34.2,1,0,4,1,0,0,0,0,0,0,105,0,0,0,0,0,9,0,29,154,2,0,0,0,0,0,0,0,14,2,0,0,1,0,0,0,0,0,50,0
אופקים,35.1,1,1,0,0,0,0,0,0,0,0,43,0,1,0,0,0,12,0,13,134,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,31,0
אופקים,35.2,1,0,0,3,0,1,0,0,0,0,31,0,0,0,0,0,14,0,28,103,3,0,0,0,0,1,0,0,25,0,2,0,0,0,0,0,0,0,26,0
אור הגנוז,1,1,1,0,95,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,51,0
אור הנר,1,77,1,5,0,1,3,0,0,0,0,15,1,0,0,0,0,123,0,12,32,31,0,0,0,0,0,0,0,176,0,1,0,0,0,0,0,1,0,2,0
אור יהודה,1.1,2,1,0,5,0,0,0,0,0,0,41,0,1,0,0,0,12,0,5,192,1,0,0,0,0,0,0,1,25,0,3,0,0,0,0,0,0,0,81,0
אור יהודה,1.2,2,1,0,6,0,0,0,0,0,0,53,0,1,0,0,0,11,0,2,195,4,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,77,0
אור יהודה,1.3,1,0,0,2,0,0,0,0,0,0,47,0,0,0,0,0,10,0,2,236,1,0,0,0,0,0,1,0,19,0,1,0,0,0,0,0,0,0,83,0
אור יהודה,3,2,1,2,1,0,0,0,0,0,0,28,0,2,0,0,0,26,0,4,138,4,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,128,1
אור יהודה,6,5,0,0,3,0,0,0,0,0,0,21,0,0,0,0,0,16,0,1,124,3,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,99,0
אור יהודה,12.1,2,0,3,3,0,0,0,0,0,0,37,0,0,0,0,0,22,0,1,142,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,89,0
אור יהודה,12.2,6,0,1,0,0,0,0,0,0,0,30,0,2,0,0,0,9,0,4,159,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,77,0
אור יהודה,13,1,0,0,1,0,0,0,0,0,0,32,0,0,0,0,0,14,0,1,169,0,0,1,1,0,0,1,0,13,0,1,0,0,0,0,0,0,0,82,1
אור יהודה,16,4,1,1,2,0,0,0,0,0,0,50,1,2,0,0,0,21,0,6,176,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,54,0
אור יהודה,17,6,0,1,5,0,1,0,0,0,0,39,0,1,0,0,0,15,0,7,196,3,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,80,0
אור יהודה,22,4,0,2,2,0,0,0,0,0,0,30,0,2,0,0,0,23,0,0,105,4,0,0,0,1,0,0,0,15,0,0,0,0,0,1,0,0,0,69,0
אור יהודה,24.1,4,2,4,1,0,0,0,0,0,0,36,0,5,0,0,0,36,0,11,171,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,95,0
אור יהודה,24.2,3,2,1,1,0,1,0,0,0,0,33,0,1,0,0,0,22,0,3,168,2,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,111,0
אור יהודה,24.3,6,3,0,4,0,0,0,0,0,0,45,0,2,0,0,0,42,0,7,176,1,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,87,0
אור יהודה,37,3,1,1,9,0,0,0,0,0,0,48,0,0,0,0,0,53,0,3,236,1,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,55,0
אור יהודה,40,5,2,1,5,0,0,0,0,0,0,72,0,6,0,0,0,46,0,12,219,2,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,90,0
אור יהודה,42.1,1,1,3,5,1,0,0,0,0,0,46,0,2,0,0,0,19,0,3,215,4,0,0,0,0,0,0,0,11,0,2,1,0,0,0,0,0,0,112,0
אור יהודה,42.2,2,0,2,5,0,0,0,0,0,0,53,0,1,0,0,0,19,0,4,219,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,128,0
אור יהודה,42.3,6,0,0,7,0,0,0,0,0,0,40,0,0,0,0,0,13,0,3,252,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,108,1
אור יהודה,44,1,1,2,16,0,0,0,0,0,0,61,0,3,0,0,0,18,0,3,253,1,0,0,0,0,0,0,0,27,0,2,0,0,0,0,0,1,0,80,0
אור יהודה,46,5,2,3,2,0,0,0,0,0,0,56,0,3,0,0,0,33,0,7,258,4,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,1,0,76,0
אור יהודה,47,9,0,4,4,1,0,0,0,0,0,64,0,2,0,0,0,41,0,6,265,1,0,0,0,0,0,0,0,54,0,1,0,0,0,1,0,1,0,63,0
אור יהודה,5.1,10,0,2,2,0,0,0,0,0,0,48,0,2,0,0,0,30,0,9,205,5,0,0,0,0,0,0,0,66,0,1,0,0,0,0,0,0,0,105,0
אור יהודה,5.2,17,1,5,4,0,0,0,0,0,0,43,0,6,0,0,0,58,0,6,209,12,0,0,0,0,0,0,0,85,0,0,0,0,0,0,1,0,0,93,0
אור יהודה,5.3,7,1,1,5,0,0,0,0,0,0,49,0,3,0,0,0,37,0,10,203,3,0,0,0,0,0,0,0,60,0,1,0,0,0,0,0,2,0,153,1
אור יהודה,5.4,6,0,2,2,0,0,0,0,0,0,45,0,2,0,0,0,52,0,6,250,2,0,0,1,0,0,0,0,53,0,1,0,0,0,0,0,2,0,91,0
אור יהודה,5.5,19,1,0,3,0,0,0,0,0,0,44,0,2,0,0,0,42,0,8,205,13,0,0,0,0,0,1,0,81,0,4,0,0,0,0,0,0,0,70,0
אור יהודה,7,8,1,1,6,0,0,0,0,1,0,53,1,0,0,0,0,11,0,3,187,1,0,0,0,0,1,1,0,13,1,1,0,0,0,0,0,0,0,102,0
אור יהודה,9,2,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,17,0,9,244,2,0,1,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,99,0
אור יהודה,15,4,2,1,1,0,0,0,0,0,0,32,0,0,0,0,0,20,0,0,187,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,2,0,0,52,0
אור יהודה,21,5,1,3,2,0,0,0,0,0,0,59,0,0,0,0,0,17,0,5,179,3,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,140,0
אור יהודה,27,12,0,3,0,0,1,0,0,0,0,44,1,3,0,0,0,69,0,7,157,26,0,0,0,0,0,0,1,92,0,0,0,0,0,0,0,0,0,32,0
אור יהודה,29,17,4,5,0,0,3,0,0,0,0,50,0,7,0,0,0,69,0,4,157,17,0,0,0,0,0,0,0,102,0,1,0,0,0,0,0,0,0,60,0
אור יהודה,30,1,3,1,3,0,0,0,0,0,0,39,0,1,0,0,0,8,0,4,161,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,127,0
אור יהודה,32,8,1,5,1,0,2,0,0,0,0,26,1,1,0,0,0,44,0,6,139,9,0,0,0,0,0,0,0,113,0,1,0,0,0,0,0,2,0,30,0
אור יהודה,33,11,0,3,2,0,0,0,0,0,0,23,0,5,0,0,0,66,0,8,165,9,0,0,0,0,0,0,0,59,0,3,0,0,0,0,0,2,0,32,0
אור יהודה,38.1,5,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,36,0,2,209,5,0,0,0,1,0,0,0,35,0,0,0,0,0,0,0,0,0,100,0
אור יהודה,38.2,7,1,3,2,0,0,0,0,0,0,65,0,1,0,1,0,31,0,6,236,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,69,0
אור יהודה,38.3,9,0,1,1,0,0,0,0,0,0,72,0,4,0,0,0,38,0,6,234,2,0,0,0,0,0,0,0,31,0,0,0,0,2,0,0,2,0,64,0
אור יהודה,41,13,0,2,0,0,0,0,0,0,0,41,0,1,0,0,0,45,0,17,141,10,0,0,0,0,0,0,0,96,0,1,0,0,0,0,0,2,0,27,0
אור יהודה,43.1,11,3,1,3,0,0,0,0,0,0,54,0,9,0,0,0,21,0,2,247,3,0,1,0,0,0,0,2,11,0,1,0,0,0,0,0,0,0,134,0
אור יהודה,43.2,6,0,1,1,0,1,0,0,0,0,61,0,4,0,0,0,36,0,1,268,3,0,0,0,0,0,0,0,42,0,1,0,0,0,0,0,1,0,71,0
אור יהודה,45,11,2,1,3,0,0,0,0,0,0,45,0,4,0,0,0,54,0,9,139,6,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,2,0,16,0
אור יהודה,48,11,2,5,0,0,0,0,0,0,0,38,0,1,0,0,0,60,0,9,179,15,0,0,0,0,0,0,0,72,0,1,0,0,0,0,0,3,0,35,0
אור יהודה,49.1,19,3,5,1,0,0,0,0,0,0,64,0,3,0,0,0,65,0,19,204,11,0,0,0,0,0,0,1,123,0,2,0,0,0,0,1,1,0,46,0
אור יהודה,49.2,27,5,4,1,1,1,0,0,0,0,78,0,8,0,0,0,63,0,27,190,7,0,0,0,0,0,0,0,117,1,1,0,0,0,0,0,1,0,37,0
אור יהודה,101,5,0,3,1,0,0,0,0,0,0,40,0,3,0,1,0,25,0,1,140,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,1,0,71,0
אור עקיבא,1,2,0,7,13,0,0,0,0,0,0,66,0,3,0,0,0,18,0,28,197,2,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,67,0
אור עקיבא,3.1,2,1,2,2,0,0,0,0,0,0,32,0,0,0,0,0,12,0,6,197,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,55,0
אור עקיבא,3.2,3,0,1,1,1,0,0,0,0,0,28,0,1,0,0,0,12,0,7,162,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,52,0
אור עקיבא,3.3,3,1,2,5,1,0,0,0,0,0,45,0,0,0,0,0,7,0,5,130,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,81,1
אור עקיבא,4.1,1,0,3,8,0,0,0,0,0,0,39,0,0,0,0,0,11,0,3,115,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,74,0
אור עקיבא,4.2,3,0,8,4,0,0,0,0,0,0,34,0,0,0,0,0,9,0,7,120,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,60,0
אור עקיבא,5,1,1,2,2,0,1,0,0,0,0,38,0,0,0,0,0,6,1,24,179,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,33,0
אור עקיבא,6,0,3,5,9,0,0,0,0,0,0,68,0,1,0,0,0,9,0,3,169,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,105,0
אור עקיבא,7,3,1,1,3,0,0,0,0,0,0,36,0,0,0,0,0,15,0,9,127,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,25,0
אור עקיבא,8,1,0,0,3,0,0,0,0,0,0,49,0,0,0,0,0,7,0,8,176,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,1,0,38,0
אור עקיבא,9,3,1,0,5,0,0,0,0,0,0,33,0,0,0,0,0,14,1,14,183,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,70,1
אור עקיבא,10,0,0,1,3,0,0,0,0,0,0,33,0,2,0,0,0,8,0,14,209,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,48,0
אור עקיבא,11,2,1,0,0,1,0,0,0,1,0,46,0,1,0,0,0,12,0,25,177,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,24,0
אור עקיבא,16,1,2,1,1,0,1,0,0,0,0,45,0,1,0,0,0,18,0,42,163,2,0,0,0,1,0,0,0,43,0,3,0,0,0,0,1,0,0,29,1
אור עקיבא,17.1,7,1,5,0,2,1,0,0,0,0,45,0,3,0,0,0,36,0,13,204,4,0,0,0,0,0,1,0,53,0,0,0,0,0,0,0,0,0,25,0
אור עקיבא,17.2,8,1,5,8,0,0,0,0,0,0,31,0,3,0,0,0,43,0,32,177,3,0,0,1,0,0,0,0,71,0,0,0,0,0,0,0,0,0,34,0
אור עקיבא,17.3,10,1,3,1,0,0,0,0,0,0,38,1,0,0,0,0,34,0,52,129,10,0,0,0,0,1,0,0,88,1,1,0,0,0,0,0,1,0,14,0
אור עקיבא,17.4,3,3,6,0,0,0,0,0,0,0,49,0,0,0,0,0,23,0,28,187,5,0,1,0,0,0,0,0,70,0,1,0,0,0,0,0,3,0,27,0
אור עקיבא,17.5,7,1,10,2,0,0,0,0,0,0,47,0,1,0,0,0,32,0,37,152,4,0,0,0,0,0,0,0,69,1,2,0,0,0,0,1,0,0,24,0
אור עקיבא,17.6,6,0,6,3,0,0,0,0,0,0,35,0,0,1,0,0,21,1,66,132,3,0,1,0,0,0,0,0,84,0,0,0,0,1,0,0,0,0,14,1
אור עקיבא,17.7,10,3,5,3,0,0,0,0,0,0,31,0,2,0,0,0,22,0,56,155,3,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,2,1,19,0
אור עקיבא,19,5,0,2,2,0,0,0,0,0,0,40,0,1,0,0,0,17,0,36,165,3,0,0,0,0,0,0,0,33,0,1,0,0,0,0,2,0,0,6,0
אור עקיבא,20,5,2,4,3,0,0,0,0,0,0,30,0,2,1,0,0,19,1,99,110,4,0,1,0,0,0,0,1,73,0,3,0,0,0,0,0,3,0,16,0
אור עקיבא,21,1,2,5,9,0,0,0,0,0,0,45,0,2,0,1,0,12,0,57,105,2,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,6,0
אור עקיבא,23,4,2,4,3,0,1,0,0,0,0,46,0,3,0,0,0,26,0,43,189,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,1,2,17,0
אור עקיבא,24.1,3,2,6,3,0,0,0,0,0,0,53,0,0,0,0,0,35,0,13,263,1,0,0,0,0,0,0,0,59,0,0,1,0,0,0,0,0,0,42,0
אור עקיבא,24.2,17,1,3,0,0,2,0,0,0,0,45,0,2,0,0,0,39,0,19,187,2,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,2,0,42,0
אור עקיבא,24.3,5,1,3,0,1,0,0,0,0,0,49,0,1,0,0,1,41,0,22,262,3,0,0,0,0,0,0,0,63,0,1,0,0,0,0,0,1,0,34,0
אור עקיבא,24.4,8,3,10,3,2,0,0,0,0,0,64,0,0,0,0,0,41,0,26,207,5,0,0,0,0,0,0,0,56,0,2,0,0,0,0,0,1,0,43,0
אור עקיבא,24.5,9,3,7,0,0,1,0,0,0,0,48,0,1,0,0,0,31,0,18,202,6,0,0,0,0,0,0,1,90,0,1,0,0,0,0,0,0,3,36,0
